Unnamed: 0,filename,valence,arousal,prob. anger,prob. disgust,prob. fear,prob. joy,prob. sadness,prob. surprise,prob. neutral,valence_scaled,arousal_scaled,label
1610,surprise/268.jpg,7.2,3.8,0.0,0.0,0.0,0.766667,0.0,0.0666667,0.166667,0.6266666666666665,-0.28,surprise
979,fear/164.jpg,4.9,4.3,0.0333333,0.133333,0.5,0.1,0.0666667,0.0333333,0.133333,0.0133333333333334,-0.1466666666666667,fear
398,disgust/67.jpg,3.2,4.1,0.0222222,0.333333,0.0555556,0.0,0.122222,0.0,0.466667,-0.4399999999999999,-0.2,disgust
672,joy/112.jpg,7.8,4.4,0.0,0.0,0.0333333,0.6,0.0666667,0.2,0.1,0.7866666666666664,-0.1199999999999998,joy
1942,surprise/324.jpg,7.0,5.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.333333,0.5733333333333335,0.04,surprise
1966,surprise/328.jpg,7.1,5.6,0.0,0.0,0.0333333,0.366667,0.0333333,0.3,0.266667,0.6000000000000001,0.1999999999999999,surprise
1204,sadness/201.jpg,3.2,4.9,0.0333333,0.0,0.0666667,0.0666667,0.766667,0.0,0.0666667,-0.4399999999999999,0.0133333333333334,sadness
1604,joy/268.jpg,5.9,4.5,0.0,0.0,0.0666667,0.322222,0.188889,0.0888889,0.333333,0.2800000000000002,-0.0933333333333333,joy
397,anger/67.jpg,6.5,5.7,0.0666667,0.0,0.266667,0.266667,0.0,0.1,0.3,0.4400000000000001,0.2266666666666665,anger
120,joy/21.jpg,6.9,4.6,0.0,0.0666667,0.0666667,0.455556,0.0555556,0.255556,0.1,0.5466666666666669,-0.0666666666666667,joy
177,fear/30.jpg,4.8,4.4,0.0,0.0,0.188889,0.0333333,0.288889,0.188889,0.3,-0.0133333333333334,-0.1199999999999998,fear
54,surprise/10.jpg,6.8,4.6,0.0,0.0,0.1,0.366667,0.0,0.4,0.133333,0.5199999999999998,-0.0666666666666667,surprise
514,anger/87.jpg,4.9,5.3,0.1,0.0,0.366667,0.255556,0.122222,0.0,0.155556,0.0133333333333334,0.1199999999999998,anger
1295,surprise/216.jpg,6.8,5.0,0.0,0.0666667,0.0666667,0.6,0.0,0.1,0.166667,0.5199999999999998,0.04,surprise
419,surprise/70.jpg,6.7,5.6,0.0,0.0,0.0,0.355556,0.0,0.388889,0.255556,0.4933333333333332,0.1999999999999999,surprise
367,disgust/62.jpg,2.7,5.4,0.0,0.366667,0.2,0.0666667,0.0666667,0.0666667,0.233333,-0.5733333333333333,0.1466666666666669,disgust
787,surprise/131.jpg,6.8,5.6,0.0,0.0,0.0,0.388889,0.0,0.422222,0.188889,0.5199999999999998,0.1999999999999999,surprise
1807,surprise/301.jpg,6.6,6.1,0.0222222,0.0222222,0.0,0.3,0.0,0.455556,0.2,0.4666666666666665,0.3333333333333332,surprise
1087,sadness/181.jpg,7.1,5.5,0.0,0.0333333,0.0,0.633333,0.0666667,0.166667,0.1,0.6000000000000001,0.1733333333333333,sadness
761,joy/127.jpg,7.5,3.5,0.0,0.0,0.0,0.533333,0.0,0.0333333,0.433333,0.7066666666666668,-0.36,joy
1510,sadness/252.jpg,2.3,5.2,0.0,0.0,0.0333333,0.0,0.9,0.0,0.0666667,-0.68,0.0933333333333332,sadness
178,joy/30.jpg,6.8,3.7,0.0,0.0,0.0,0.566667,0.0,0.166667,0.266667,0.5199999999999998,-0.3066666666666666,joy
1969,joy/328.jpg,8.2,5.2,0.0,0.0,0.0,0.766667,0.0,0.1,0.133333,0.8933333333333333,0.0933333333333332,joy
702,anger/118.jpg,5.9,4.8,0.0,0.0666667,0.2,0.155556,0.133333,0.155556,0.288889,0.2800000000000002,-0.0133333333333334,anger
147,fear/25.jpg,4.8,3.7,0.0,0.0666667,0.0333333,0.133333,0.2,0.0666667,0.5,-0.0133333333333334,-0.3066666666666666,fear
1387,anger/232.jpg,4.9,6.9,0.266667,0.0,0.0666667,0.0333333,0.133333,0.266667,0.233333,0.0133333333333334,0.5466666666666669,anger
412,joy/69.jpg,7.2,5.5,0.0,0.0,0.0,0.533333,0.0,0.233333,0.233333,0.6266666666666665,0.1733333333333333,joy
383,disgust/64.jpg,4.2,4.2,0.0,0.366667,0.0333333,0.2,0.0666667,0.0333333,0.3,-0.1733333333333333,-0.1733333333333333,disgust
400,joy/67.jpg,7.5,5.5,0.0,0.0666667,0.0333333,0.6,0.0,0.2,0.1,0.7066666666666668,0.1733333333333333,joy
920,joy/154.jpg,7.1,4.4,0.0,0.0,0.0,0.533333,0.0,0.133333,0.333333,0.6000000000000001,-0.1199999999999998,joy
975,disgust/163.jpg,5.2,5.6,0.0,0.455556,0.0666667,0.122222,0.0,0.288889,0.0666667,0.0933333333333332,0.1999999999999999,disgust
873,fear/147.jpg,4.7,5.0,0.0666667,0.166667,0.355556,0.0333333,0.0222222,0.133333,0.222222,-0.0399999999999999,0.04,fear
847,surprise/142.jpg,4.1,4.7,0.0333333,0.1,0.2,0.133333,0.166667,0.133333,0.233333,-0.2,-0.0399999999999999,surprise
1203,disgust/201.jpg,3.6,4.4,0.0222222,0.2,0.155556,0.233333,0.0888889,0.0,0.3,-0.3333333333333333,-0.1199999999999998,disgust
1265,anger/212.jpg,4.2,4.2,0.0666667,0.1,0.1,0.2,0.0333333,0.166667,0.333333,-0.1733333333333333,-0.1733333333333333,anger
729,joy/122.jpg,7.7,5.3,0.0,0.0,0.0,0.6,0.0,0.233333,0.166667,0.76,0.1199999999999998,joy
1813,fear/303.jpg,5.2,5.4,0.0,0.0,0.266667,0.0333333,0.0666667,0.166667,0.466667,0.0933333333333332,0.1466666666666669,fear
182,joy/31.jpg,7.5,4.9,0.0,0.0,0.0,0.533333,0.0,0.166667,0.3,0.7066666666666668,0.0133333333333334,joy
1887,surprise/314.jpg,4.9,5.0,0.0666667,0.0666667,0.266667,0.111111,0.0333333,0.344444,0.111111,0.0133333333333334,0.04,surprise
1099,anger/184.jpg,5.1,5.5,0.0666667,0.0,0.266667,0.166667,0.0,0.2,0.3,0.0666666666666666,0.1733333333333333,anger
903,disgust/151.jpg,5.5,5.8,0.0,0.0666667,0.1,0.0666667,0.0333333,0.366667,0.366667,0.1733333333333333,0.2533333333333332,disgust
1488,sadness/248.jpg,2.4,5.2,0.0333333,0.0333333,0.133333,0.0,0.733333,0.0,0.0666667,-0.6533333333333333,0.0933333333333332,sadness
179,anger/30.jpg,5.1,4.4,0.0,0.0666667,0.1,0.0,0.0666667,0.0,0.766667,0.0666666666666666,-0.1199999999999998,anger
94,anger/16.jpg,2.2,5.0,0.0222222,0.0,0.522222,0.0,0.388889,0.0333333,0.0333333,-0.7066666666666667,0.04,anger
1537,disgust/257.jpg,4.0,4.6,0.1,0.366667,0.133333,0.0,0.0666667,0.0,0.333333,-0.2266666666666666,-0.0666666666666667,disgust
1662,joy/277.jpg,7.3,4.8,0.0,0.0,0.0,0.666667,0.0333333,0.133333,0.166667,0.6533333333333331,-0.0133333333333334,joy
143,surprise/24.jpg,7.1,6.3,0.0,0.0,0.0666667,0.388889,0.0666667,0.322222,0.155556,0.6000000000000001,0.3866666666666665,surprise
1759,joy/293.jpg,5.4,4.0,0.0666667,0.0,0.0,0.233333,0.0333333,0.0666667,0.6,0.1466666666666669,-0.2266666666666666,joy
462,joy/78.jpg,8.0,4.9,0.0,0.0,0.0,0.5,0.0,0.166667,0.333333,0.8400000000000001,0.0133333333333334,joy
502,disgust/84.jpg,1.5,5.0,0.255556,0.688889,0.0,0.0,0.0555556,0.0,0.0,-0.8933333333333333,0.04,disgust
222,fear/38.jpg,6.3,4.2,0.0,0.0,0.0,0.3,0.2,0.166667,0.333333,0.3866666666666665,-0.1733333333333333,fear
891,sadness/149.jpg,5.7,5.0,0.0,0.133333,0.1,0.266667,0.0666667,0.366667,0.0666667,0.2266666666666665,0.04,sadness
689,fear/116.jpg,4.0,4.9,0.1,0.1,0.266667,0.0,0.2,0.0333333,0.3,-0.2266666666666666,0.0133333333333334,fear
15,surprise/3.jpg,8.3,7.2,0.0,0.0,0.0,0.366667,0.0222222,0.433333,0.177778,0.9200000000000004,0.6266666666666665,surprise
976,fear/163.jpg,5.5,4.5,0.0333333,0.0222222,0.2,0.155556,0.1,0.222222,0.266667,0.1733333333333333,-0.0933333333333333,fear
619,fear/104.jpg,5.0,4.6,0.0333333,0.0333333,0.333333,0.0,0.0,0.0,0.6,0.04,-0.0666666666666667,fear
1742,surprise/290.jpg,5.0,4.9,0.0,0.0666667,0.166667,0.2,0.0,0.266667,0.3,0.04,0.0133333333333334,surprise
824,surprise/137.jpg,7.9,7.3,0.0,0.0,0.0,0.266667,0.0333333,0.7,0.0,0.8133333333333335,0.6533333333333331,surprise
1057,anger/177.jpg,4.3,5.0,0.1,0.0,0.533333,0.1,0.0333333,0.1,0.133333,-0.1466666666666667,0.04,anger
1752,disgust/292.jpg,1.8,4.0,0.2,0.655556,0.0222222,0.0,0.0222222,0.0,0.1,-0.8133333333333334,-0.2266666666666666,disgust
1318,fear/221.jpg,3.3,3.9,0.0,0.0,0.3,0.233333,0.233333,0.0333333,0.2,-0.4133333333333334,-0.2533333333333334,fear
481,sadness/80.jpg,5.8,5.0,0.0,0.0833333,0.116667,0.0888889,0.0833333,0.138889,0.488889,0.2533333333333332,0.04,sadness
1180,joy/197.jpg,7.8,5.2,0.0,0.0,0.0,0.688889,0.0222222,0.222222,0.0666667,0.7866666666666664,0.0933333333333332,joy
943,disgust/158.jpg,2.3,4.3,0.0888889,0.455556,0.0666667,0.0,0.0555556,0.0666667,0.266667,-0.68,-0.1466666666666667,disgust
361,anger/61.jpg,5.9,5.3,0.0666667,0.133333,0.0333333,0.2,0.1,0.0666667,0.4,0.2800000000000002,0.1199999999999998,anger
853,disgust/143.jpg,3.5,4.9,0.0,0.566667,0.0,0.0,0.2,0.0666667,0.166667,-0.36,0.0133333333333334,disgust
1916,fear/320.jpg,3.4,4.2,0.0333333,0.466667,0.133333,0.0,0.2,0.0,0.166667,-0.3866666666666667,-0.1733333333333333,fear
1637,fear/273.jpg,4.7,4.7,0.0,0.0,0.466667,0.1,0.1,0.1,0.233333,-0.0399999999999999,-0.0399999999999999,fear
35,surprise/6.jpg,6.5,4.0,0.0,0.0333333,0.0,0.3,0.0,0.166667,0.5,0.4400000000000001,-0.2266666666666666,surprise
766,disgust/129.jpg,2.6,3.8,0.0222222,0.555556,0.133333,0.0333333,0.0888889,0.1,0.0666667,-0.6,-0.28,disgust
906,anger/152.jpg,3.9,5.9,0.155556,0.0,0.2,0.0888889,0.0,0.288889,0.266667,-0.2533333333333334,0.2800000000000002,anger
1293,joy/216.jpg,7.7,6.4,0.0,0.0,0.0,0.6,0.0666667,0.266667,0.0666667,0.76,0.4133333333333335,joy
1872,fear/313.jpg,5.6,5.0,0.0,0.0,0.0555556,0.266667,0.1,0.155556,0.422222,0.1999999999999999,0.04,fear
57,anger/11.jpg,4.1,6.1,0.0666667,0.0888889,0.455556,0.0,0.188889,0.0666667,0.133333,-0.2,0.3333333333333332,anger
402,anger/68.jpg,6.3,6.2,0.0666667,0.0,0.0,0.3,0.0333333,0.166667,0.433333,0.3866666666666665,0.3599999999999999,anger
780,fear/131.jpg,6.3,5.2,0.0555556,0.133333,0.0555556,0.255556,0.0,0.166667,0.333333,0.3866666666666665,0.0933333333333332,fear
1206,disgust/202.jpg,3.4,4.4,0.0,0.366667,0.0,0.0,0.233333,0.0,0.4,-0.3866666666666667,-0.1199999999999998,disgust
1470,joy/246.jpg,5.3,5.0,0.0,0.0,0.2,0.3,0.2,0.0,0.3,0.1199999999999998,0.04,joy
626,joy/105.jpg,7.3,5.2,0.0,0.0,0.0166667,0.716667,0.0,0.183333,0.0833333,0.6533333333333331,0.0933333333333332,joy
1129,sadness/188.jpg,4.8,4.8,0.0,0.0,0.0555556,0.155556,0.566667,0.0222222,0.2,-0.0133333333333334,-0.0133333333333334,sadness
1797,surprise/300.jpg,8.4,6.8,0.0,0.0,0.0,0.7,0.0,0.166667,0.133333,0.9466666666666668,0.5199999999999998,surprise
325,surprise/55.jpg,3.3,6.1,0.1,0.2,0.222222,0.0,0.222222,0.2,0.0555556,-0.4133333333333334,0.3333333333333332,surprise
1638,disgust/274.jpg,3.4,4.6,0.1,0.533333,0.0,0.0,0.133333,0.0,0.233333,-0.3866666666666667,-0.0666666666666667,disgust
599,anger/101.jpg,6.2,5.4,0.0666667,0.0,0.2,0.4,0.0,0.266667,0.0666667,0.3599999999999999,0.1466666666666669,anger
1751,fear/293.jpg,5.8,6.2,0.0666667,0.0333333,0.255556,0.0222222,0.0555556,0.266667,0.3,0.2533333333333332,0.3599999999999999,fear
135,anger/24.jpg,6.5,5.9,0.0,0.133333,0.0333333,0.233333,0.2,0.233333,0.166667,0.4400000000000001,0.2800000000000002,anger
162,anger/28.jpg,3.2,4.6,0.0666667,0.0,0.433333,0.0666667,0.233333,0.0666667,0.133333,-0.4399999999999999,-0.0666666666666667,anger
1889,joy/315.jpg,7.1,4.0,0.0,0.0,0.0,0.355556,0.122222,0.2,0.322222,0.6000000000000001,-0.2266666666666666,joy
1341,joy/224.jpg,7.3,5.3,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.6533333333333331,0.1199999999999998,joy
933,joy/155.jpg,7.1,3.9,0.0,0.0,0.0,0.633333,0.0,0.166667,0.2,0.6000000000000001,-0.2533333333333334,joy
818,disgust/137.jpg,1.9,4.2,0.0666667,0.566667,0.133333,0.0,0.133333,0.0,0.1,-0.7866666666666667,-0.1733333333333333,disgust
476,disgust/80.jpg,2.2,5.3,0.0333333,0.3,0.633333,0.0,0.0,0.0333333,0.0,-0.7066666666666667,0.1199999999999998,disgust
1644,fear/275.jpg,6.9,4.5,0.0,0.0333333,0.0,0.5,0.0,0.133333,0.333333,0.5466666666666669,-0.0933333333333333,fear
330,fear/56.jpg,3.5,5.8,0.0333333,0.0333333,0.433333,0.0333333,0.0,0.1,0.366667,-0.36,0.2533333333333332,fear
1381,joy/230.jpg,7.3,5.3,0.0,0.0,0.0,0.466667,0.0,0.366667,0.166667,0.6533333333333331,0.1199999999999998,joy
570,joy/96.jpg,7.5,7.2,0.0,0.0,0.1,0.8,0.0,0.0333333,0.0666667,0.7066666666666668,0.6266666666666665,joy
722,fear/122.jpg,4.9,4.8,0.0333333,0.0666667,0.0,0.1,0.0666667,0.2,0.533333,0.0133333333333334,-0.0133333333333334,fear
1080,joy/181.jpg,7.4,5.8,0.0,0.0,0.0,0.633333,0.0,0.2,0.166667,0.6800000000000002,0.2533333333333332,joy
1835,joy/306.jpg,8.1,7.9,0.0,0.0,0.0,0.7,0.0666667,0.233333,0.0,0.8666666666666667,0.8133333333333335,joy
429,fear/72.jpg,3.7,5.0,0.0333333,0.166667,0.333333,0.2,0.0666667,0.0,0.2,-0.3066666666666666,0.04,fear
1762,disgust/294.jpg,3.1,4.8,0.133333,0.4,0.166667,0.0,0.166667,0.0666667,0.0666667,-0.4666666666666667,-0.0133333333333334,disgust
781,anger/131.jpg,2.9,5.3,0.3,0.2,0.3,0.0,0.0666667,0.0666667,0.0666667,-0.52,0.1199999999999998,anger
1052,sadness/175.jpg,4.8,5.3,0.0,0.0,0.155556,0.255556,0.288889,0.0666667,0.233333,-0.0133333333333334,0.1199999999999998,sadness
515,joy/86.jpg,7.9,4.5,0.0,0.0,0.0,0.788889,0.0,0.122222,0.0888889,0.8133333333333335,-0.0933333333333333,joy
1630,disgust/273.jpg,2.6,3.6,0.122222,0.522222,0.0333333,0.0,0.188889,0.0,0.133333,-0.6,-0.3333333333333333,disgust
692,disgust/116.jpg,5.0,4.5,0.0,0.1,0.0666667,0.288889,0.0333333,0.188889,0.322222,0.04,-0.0933333333333333,disgust
1355,disgust/226.jpg,3.9,5.2,0.0666667,0.566667,0.0666667,0.0,0.0666667,0.0333333,0.2,-0.2533333333333334,0.0933333333333332,disgust
128,sadness/22.jpg,4.6,4.2,0.0333333,0.0666667,0.0,0.233333,0.433333,0.1,0.133333,-0.0666666666666667,-0.1733333333333333,sadness
1852,surprise/309.jpg,7.0,4.9,0.0333333,0.0,0.133333,0.2,0.0,0.2,0.433333,0.5733333333333335,0.0133333333333334,surprise
821,sadness/138.jpg,4.9,5.1,0.0,0.0,0.0666667,0.0,0.466667,0.133333,0.333333,0.0133333333333334,0.0666666666666666,sadness
165,fear/29.jpg,4.0,4.6,0.166667,0.122222,0.4,0.0,0.0888889,0.0222222,0.2,-0.2266666666666666,-0.0666666666666667,fear
240,anger/41.jpg,3.4,5.6,0.0833333,0.305556,0.183333,0.0,0.138889,0.0555556,0.233333,-0.3866666666666667,0.1999999999999999,anger
923,fear/154.jpg,2.6,5.4,0.1,0.0666667,0.533333,0.0,0.233333,0.0666667,0.0,-0.6,0.1466666666666669,fear
1299,disgust/218.jpg,1.6,4.7,0.0333333,0.7,0.0666667,0.0,0.166667,0.0,0.0333333,-0.8666666666666667,-0.0399999999999999,disgust
708,surprise/118.jpg,8.1,7.6,0.0,0.0,0.0666667,0.633333,0.0333333,0.233333,0.0333333,0.8666666666666667,0.7333333333333334,surprise
388,sadness/65.jpg,4.4,4.8,0.0666667,0.1,0.0333333,0.0666667,0.3,0.0,0.433333,-0.1199999999999998,-0.0133333333333334,sadness
1941,joy/324.jpg,6.6,5.0,0.0,0.0,0.0,0.533333,0.0,0.0666667,0.4,0.4666666666666665,0.04,joy
1450,surprise/242.jpg,6.3,6.2,0.0,0.0333333,0.3,0.266667,0.0,0.266667,0.133333,0.3866666666666665,0.3599999999999999,surprise
860,anger/144.jpg,6.3,6.3,0.0666667,0.0,0.3,0.366667,0.1,0.166667,0.0,0.3866666666666665,0.3866666666666665,anger
1646,surprise/274.jpg,4.6,5.0,0.0,0.166667,0.3,0.0222222,0.0,0.155556,0.355556,-0.0666666666666667,0.04,surprise
1895,disgust/316.jpg,2.9,3.8,0.0666667,0.6,0.2,0.0,0.0,0.0,0.133333,-0.52,-0.28,disgust
1474,disgust/246.jpg,5.1,5.7,0.133333,0.133333,0.2,0.0666667,0.0,0.166667,0.3,0.0666666666666666,0.2266666666666665,disgust
537,surprise/90.jpg,5.5,5.9,0.0,0.133333,0.1,0.166667,0.166667,0.233333,0.2,0.1733333333333333,0.2800000000000002,surprise
1409,sadness/235.jpg,4.6,5.2,0.0333333,0.0666667,0.0333333,0.0,0.322222,0.0222222,0.522222,-0.0666666666666667,0.0933333333333332,sadness
69,surprise/12.jpg,3.6,4.0,0.0,0.3,0.2,0.0666667,0.0,0.233333,0.2,-0.3333333333333333,-0.2266666666666666,surprise
430,joy/72.jpg,6.8,4.9,0.0,0.0,0.0,0.633333,0.0,0.2,0.166667,0.5199999999999998,0.0133333333333334,joy
1622,fear/271.jpg,3.6,4.7,0.0,0.0666667,0.0888889,0.0,0.322222,0.188889,0.333333,-0.3333333333333333,-0.0399999999999999,fear
758,surprise/127.jpg,6.0,4.8,0.0,0.0,0.0666667,0.233333,0.0,0.233333,0.466667,0.3066666666666668,-0.0133333333333334,surprise
431,sadness/72.jpg,3.9,4.8,0.0,0.133333,0.0,0.0666667,0.6,0.0,0.2,-0.2533333333333334,-0.0133333333333334,sadness
1097,joy/183.jpg,5.8,5.1,0.0333333,0.1,0.0,0.1,0.0,0.3,0.466667,0.2533333333333332,0.0666666666666666,joy
80,fear/14.jpg,4.6,4.3,0.0,0.166667,0.283333,0.0222222,0.205556,0.172222,0.15,-0.0666666666666667,-0.1466666666666667,fear
1668,surprise/278.jpg,6.0,5.1,0.0,0.0666667,0.166667,0.122222,0.1,0.255556,0.288889,0.3066666666666668,0.0666666666666666,surprise
1392,anger/233.jpg,5.1,3.1,0.0,0.0,0.266667,0.133333,0.0666667,0.0333333,0.5,0.0666666666666666,-0.4666666666666667,anger
1596,surprise/266.jpg,6.3,6.2,0.0,0.0,0.0666667,0.4,0.0,0.266667,0.266667,0.3866666666666665,0.3599999999999999,surprise
682,anger/114.jpg,6.1,7.3,0.0,0.0,0.3,0.266667,0.0,0.233333,0.2,0.3333333333333332,0.6533333333333331,anger
1880,fear/314.jpg,3.0,6.0,0.0,0.1,0.666667,0.0,0.0333333,0.0666667,0.133333,-0.4933333333333334,0.3066666666666668,fear
1705,surprise/284.jpg,5.0,6.1,0.0,0.133333,0.233333,0.155556,0.0666667,0.322222,0.0888889,0.04,0.3333333333333332,surprise
157,joy/27.jpg,7.3,4.7,0.0,0.0,0.0,0.466667,0.0,0.166667,0.366667,0.6533333333333331,-0.0399999999999999,joy
791,anger/132.jpg,4.6,5.4,0.366667,0.0333333,0.2,0.0666667,0.0666667,0.0333333,0.233333,-0.0666666666666667,0.1466666666666669,anger
1562,disgust/261.jpg,3.5,5.0,0.0333333,0.766667,0.0,0.0,0.0333333,0.0666667,0.1,-0.36,0.04,disgust
1518,anger/253.jpg,8.1,5.4,0.0,0.0,0.0,0.666667,0.0,0.133333,0.2,0.8666666666666667,0.1466666666666669,anger
991,anger/166.jpg,5.5,5.3,0.0,0.0666667,0.0666667,0.166667,0.0,0.3,0.4,0.1733333333333333,0.1199999999999998,anger
1554,joy/259.jpg,7.6,6.7,0.0,0.0,0.0222222,0.655556,0.0,0.255556,0.0666667,0.7333333333333334,0.4933333333333332,joy
513,sadness/86.jpg,5.4,5.0,0.0,0.0,0.133333,0.2,0.0,0.1,0.566667,0.1466666666666669,0.04,sadness
670,fear/113.jpg,4.5,4.2,0.0,0.0888889,0.0666667,0.0222222,0.166667,0.0222222,0.633333,-0.0933333333333333,-0.1733333333333333,fear
963,surprise/161.jpg,6.8,5.0,0.0666667,0.0,0.0,0.233333,0.0666667,0.266667,0.366667,0.5199999999999998,0.04,surprise
1148,surprise/192.jpg,7.0,6.4,0.133333,0.0,0.0,0.4,0.0,0.166667,0.3,0.5733333333333335,0.4133333333333335,surprise
1489,surprise/248.jpg,7.9,2.7,0.0,0.0,0.0,0.533333,0.0,0.266667,0.2,0.8133333333333335,-0.5733333333333333,surprise
721,disgust/121.jpg,2.7,5.1,0.0666667,0.222222,0.411111,0.0,0.211111,0.0888889,0.0,-0.5733333333333333,0.0666666666666666,disgust
861,disgust/144.jpg,2.9,3.8,0.0,0.233333,0.3,0.0,0.4,0.0,0.0666667,-0.52,-0.28,disgust
1592,disgust/266.jpg,3.4,3.9,0.0,0.3,0.366667,0.0,0.0,0.0,0.333333,-0.3866666666666667,-0.2533333333333334,disgust
269,joy/45.jpg,6.4,4.0,0.0,0.0,0.0,0.666667,0.0,0.133333,0.2,0.4133333333333335,-0.2266666666666666,joy
148,fear/26.jpg,5.8,3.6,0.0,0.0,0.1,0.333333,0.2,0.0666667,0.3,0.2533333333333332,-0.3333333333333333,fear
564,anger/95.jpg,5.7,4.9,0.0333333,0.0,0.233333,0.266667,0.3,0.1,0.0666667,0.2266666666666665,0.0133333333333334,anger
1144,surprise/191.jpg,7.4,7.4,0.0,0.0,0.0,0.366667,0.0,0.233333,0.4,0.6800000000000002,0.6800000000000002,surprise
1854,fear/310.jpg,3.8,4.6,0.0,0.0,0.6,0.0,0.0,0.0666667,0.333333,-0.28,-0.0666666666666667,fear
133,fear/23.jpg,5.5,4.6,0.0333333,0.0333333,0.133333,0.4,0.266667,0.133333,0.0,0.1733333333333333,-0.0666666666666667,fear
270,disgust/46.jpg,2.7,4.7,0.0,0.222222,0.255556,0.0,0.122222,0.1,0.3,-0.5733333333333333,-0.0399999999999999,disgust
1673,joy/279.jpg,7.9,5.1,0.0,0.0,0.0,0.755556,0.0,0.188889,0.0555556,0.8133333333333335,0.0666666666666666,joy
678,disgust/114.jpg,1.8,5.2,0.166667,0.6,0.0,0.0,0.0666667,0.0666667,0.1,-0.8133333333333334,0.0933333333333332,disgust
1169,fear/195.jpg,6.2,5.7,0.0,0.0,0.0,0.333333,0.0666667,0.133333,0.466667,0.3599999999999999,0.2266666666666665,fear
1267,disgust/212.jpg,1.6,4.4,0.1,0.566667,0.133333,0.0,0.133333,0.0666667,0.0,-0.8666666666666667,-0.1199999999999998,disgust
1192,surprise/199.jpg,6.3,3.9,0.0,0.0,0.0,0.433333,0.1,0.0666667,0.4,0.3866666666666665,-0.2533333333333334,surprise
823,joy/137.jpg,8.3,6.2,0.0,0.0,0.0,0.7,0.0,0.3,0.0,0.9200000000000004,0.3599999999999999,joy
1030,disgust/172.jpg,4.1,6.1,0.0,0.233333,0.333333,0.0666667,0.0,0.0333333,0.333333,-0.2,0.3333333333333332,disgust
85,sadness/15.jpg,4.0,3.9,0.0,0.0333333,0.0666667,0.0,0.733333,0.0,0.166667,-0.2266666666666666,-0.2533333333333334,sadness
163,fear/28.jpg,2.5,4.2,0.0555556,0.0222222,0.5,0.0,0.222222,0.0666667,0.133333,-0.6266666666666667,-0.1733333333333333,fear
96,fear/17.jpg,3.1,4.5,0.0555556,0.1,0.455556,0.0,0.355556,0.0333333,0.0,-0.4666666666666667,-0.0933333333333333,fear
241,fear/40.jpg,5.0,7.3,0.0666667,0.0222222,0.566667,0.0222222,0.0333333,0.188889,0.1,0.04,0.6533333333333331,fear
130,surprise/22.jpg,6.1,6.0,0.0,0.0666667,0.0,0.422222,0.133333,0.222222,0.155556,0.3333333333333332,0.3066666666666668,surprise
276,joy/46.jpg,6.0,4.7,0.0,0.0,0.0,0.566667,0.0,0.2,0.233333,0.3066666666666668,-0.0399999999999999,joy
1273,sadness/212.jpg,6.7,5.8,0.0,0.0,0.0,0.466667,0.0333333,0.233333,0.266667,0.4933333333333332,0.2533333333333332,sadness
1907,disgust/318.jpg,4.3,5.7,0.0222222,0.305556,0.338889,0.116667,0.0,0.116667,0.1,-0.1466666666666667,0.2266666666666665,disgust
22,sadness/4.jpg,4.8,4.7,0.0,0.0,0.0666667,0.0,0.266667,0.0666667,0.6,-0.0133333333333334,-0.0399999999999999,sadness
1246,fear/208.jpg,4.9,4.1,0.0,0.0,0.4,0.166667,0.166667,0.0333333,0.233333,0.0133333333333334,-0.2,fear
166,surprise/28.jpg,4.6,5.4,0.0222222,0.333333,0.333333,0.0666667,0.0222222,0.0555556,0.166667,-0.0666666666666667,0.1466666666666669,surprise
1607,disgust/268.jpg,5.8,4.5,0.0666667,0.233333,0.0,0.5,0.0,0.0666667,0.133333,0.2533333333333332,-0.0933333333333333,disgust
232,sadness/39.jpg,3.6,4.7,0.0,0.1,0.3,0.0,0.266667,0.133333,0.2,-0.3333333333333333,-0.0399999999999999,sadness
456,disgust/77.jpg,5.0,5.2,0.0,0.0,0.0666667,0.0,0.0,0.0,0.933333,0.04,0.0933333333333332,disgust
98,surprise/16.jpg,7.0,5.4,0.0,0.0,0.0,0.733333,0.0,0.1,0.166667,0.5733333333333335,0.1466666666666669,surprise
693,anger/117.jpg,4.6,5.8,0.0666667,0.2,0.1,0.133333,0.0666667,0.133333,0.3,-0.0666666666666667,0.2533333333333332,anger
441,fear/75.jpg,6.4,5.9,0.0,0.0,0.0333333,0.25,0.183333,0.183333,0.35,0.4133333333333335,0.2800000000000002,fear
1348,joy/225.jpg,7.3,5.7,0.0,0.0,0.0,0.566667,0.0,0.233333,0.2,0.6533333333333331,0.2266666666666665,joy
822,disgust/138.jpg,4.0,5.1,0.0333333,0.4,0.233333,0.0,0.0333333,0.2,0.1,-0.2266666666666666,0.0666666666666666,disgust
1870,sadness/312.jpg,4.3,3.2,0.0666667,0.133333,0.0,0.0,0.433333,0.0666667,0.3,-0.1466666666666667,-0.4399999999999999,sadness
1685,disgust/282.jpg,2.0,6.3,0.1,0.488889,0.0888889,0.0666667,0.155556,0.0333333,0.0666667,-0.76,0.3866666666666665,disgust
1218,joy/203.jpg,7.5,4.9,0.0,0.0,0.0,0.6,0.0,0.1,0.3,0.7066666666666668,0.0133333333333334,joy
